id,name__pt,name__en,name__de,name__it,name__fr,name,wikipedia__pt,gender,birth_date,death_date,given_name,original_wikiname,name__nb,name__da,name__nn,name__sv,website,name__es,wikipedia__en,identifier__ISNI,identifier__VIAF,name__pl,name__ro,wikipedia__pl,wikipedia__ro,identifier__EuroparlMEP,name__uk,name__nl,name__cs,wikipedia__commons,wikipedia__cs,wikipedia__de,wikipedia__es,wikipedia__fa,wikipedia__fr,wikipedia__it,wikipedia__nl,wikipedia__no,wikipedia__sv,wikipedia__uk,image,identifier__GTAA,identifier__parlement,identifier__BNF,identifier__SUDOC,identifier__freebase,name__fi,wikipedia__fi,identifier__LCAuth,name__ca,name__oc,name__tr,wikipedia__tr,identifier__GND,family_name,name__ru,wikipedia__ru,name__et,wikipedia__et,name__gl,name__zh,wikipedia__gl,wikipedia__zh,name__ar,name__be,name__bg,name__el,name__eo,name__eu,name__ga,name__gv,name__he,name__hi,name__hr,name__hu,name__id,name__io,name__ja,name__ka,name__ko,name__la,name__lb,name__li,name__lt,name__lv,name__mn,name__ms,name__roa_tara,name__scn,name__sk,name__sl,name__sr,name__tk,name__vi,name__war,name__fa,name__an,name__sco,name__sgs,wikipedia__an,wikipedia__ar,wikipedia__bat_smg,wikipedia__be,wikipedia__bg,wikipedia__bgwikiquote,wikipedia__ca,wikipedia__cswikiquote,wikipedia__da,wikipedia__el,wikipedia__eo,wikipedia__eu,wikipedia__fiwikiquote,wikipedia__frwikinews,wikipedia__frwikiquote,wikipedia__ga,wikipedia__gv,wikipedia__he,wikipedia__hi,wikipedia__hr,wikipedia__hu,wikipedia__id,wikipedia__io,wikipedia__itwikiquote,wikipedia__itwikisource,wikipedia__ja,wikipedia__ka,wikipedia__ko,wikipedia__la,wikipedia__lb,wikipedia__li,wikipedia__lt,wikipedia__lv,wikipedia__mn,wikipedia__ms,wikipedia__nn,wikipedia__oc,wikipedia__plwikiquote,wikipedia__roa_tara,wikipedia__ruwikinews,wikipedia__scn,wikipedia__sco,wikipedia__sk,wikipedia__sl,wikipedia__sr,wikipedia__tk,wikipedia__ukwikiquote,wikipedia__vi,wikipedia__war,identifier__NTA,identifier__CANTIC,name__tet,name__hy,wikipedia__hy,wikipedia__tet,name__en_ca,name__en_gb,name__pt_br,name__mr,name__sw,wikipedia__mr,wikipedia__sw,identifier__NLA,identifier__MusicBrainz,identifier__SELIBR,identifier__BNE,identifier__PTBNP,identifier__BAV,identifier__discogs,name__cy,wikipedia__glwikiquote,identifier__FAST,name__af,name__ast,name__bar,name__bm,name__br,name__co,name__de_at,name__de_ch,name__frc,name__frp,name__fur,name__gd,name__gsw,name__ia,name__ie,name__jam,name__kab,name__kg,name__lij,name__mg,name__nap,name__nds,name__nds_nl,name__nrm,name__pap,name__pcd,name__pms,name__prg,name__rgn,name__rm,name__sc,name__vec,name__vls,name__vmf,name__vo,name__wa,name__wo,name__zu,name__is,name__min,name__sr_el,name__pa,wikipedia__br,wikipedia__pa,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__qu,wikipedia__mg,wikipedia__qu,identifier__NNDB,identifier__Munzinger,name__ty,name__my,name__az,name__yo,name__ku,name__ext,name__ltg,name__bs,wikipedia__az,wikipedia__bs,wikipedia__ext,wikipedia__ie,wikipedia__is,wikipedia__ku,wikipedia__ltg,wikipedia__my,wikipedia__simple,wikipedia__ty,wikipedia__vo,wikipedia__yo,identifier__IMDB,identifier__SBN_it,name__mwl,wikipedia__mwl,name__sh,name__sr_ec,wikipedia__enwikisource,wikipedia__ptwikiquote,wikipedia__sh,identifier__OLID,name__tl,wikipedia__tl,wikipedia__rm,wikipedia__enwikiquote,identifier__britishmuseum,identifier__NKC,identifier__NUKAT,last_seen,identifier__TED,identifier__senate_nl,identifier__PACE,identifier__Britannica,identifier__NLI,wikipedia__hsb,name__hsb,wikipedia__eswikiquote,name__fo,name__kl,name__ky,wikipedia__ky,wikipedia__th,name__th,name__lmo,name__ba,name__si,name__bn,wikipedia__ba,wikipedia__bn,wikipedia__lmo,wikipedia__si,name__xmf,wikipedia__xmf,identifier__GNC,identifier__Gutenberg,occupation,name__ml,wikipedia__ml,wikipedia__ckb,wikipedia__ta,facebook,identifier__google_knowledge,name__mk,name__azb,name__ckb,name__sq,name__ta,wikipedia__azb,wikipedia__sq,wikipedia__uz,identifier__nlg,name__uz,wikipedia__tt,wikipedia__zh_yue,name__tt,identifier__ne_se,identifier__ORCID,name__yue,wikipedia__bewikiquote,wikipedia__nds,twitter,wikipedia__als,wikipedia__kk,wikipedia__fawikiquote,wikipedia__cy,name__kk,wikipedia__gom,wikipedia__ur,identifier__snac,wikipedia__eswikinews,name__ne,name__ur,wikipedia__ne,name__gom,wikipedia__af,wikipedia__arz,name__arz,wikipedia__zh_min_nan,name__nan,wikipedia__mai,identifier__persee,name__mai,identifier__BVMC,identifier__BBC_things,wikipedia__frr,name__frr
Q722614,João de Deus Pinheiro,João de Deus Pinheiro,João de Deus Pinheiro,,João de Deus Pinheiro,João de Deus Pinheiro,João de Deus Pinheiro,male,1945-07-11,,João,João de Deus Pinheiro,,,,João de Deus Pinheiro,,João de Deus Pinheiro,João de Deus Pinheiro,0000 0001 0917 5729,76422299,João de Deus Pinheiro,João de Deus Pinheiro,João de Deus Pinheiro,João de Deus Pinheiro,28381,Жоао де Деуш Пінейро,João de Deus Pinheiro,,,,João de Deus Pinheiro,João de Deus Pinheiro,,João de Deus Pinheiro,,João de Deus Pinheiro,,João de Deus Pinheiro,Жоао де Деуш Пінейро,,,vi2n2tsc0dzv,125086795,034320040,/m/0552v8,,,n92091311,João de Deus Pinheiro,,João de Deus Pinheiro,João de Deus Pinheiro,120266369,,"Деуш Пинейру, Жуан","Деуш Пинейру, Жуан",,,,,,,,,,,João de Deus Pinheiro,,,,,,,João de Deus Pinheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,João de Deus Pinheiro,,,,João de Deus Pinheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q737410,Manuel Alegre,Manuel Alegre,Manuel Alegre,Manuel Alegre,Manuel Alegre,Manuel Alegre,Manuel Alegre,male,1936-05-12,,Manuel,Manuel Alegre,Manuel Alegre,Manuel Alegre,Manuel Alegre,Manuel Alegre,,Manuel Alegre,Manuel Alegre,0000 0001 1680 5290,84496537,Manuel Alegre,,Manuel Alegre,,,,Manuel Alegre,,Category:Manuel Alegre,,Manuel Alegre,Manuel Alegre,,Manuel Alegre,Manuel Alegre,,,,,https://upload.wikimedia.org/wikipedia/commons/6/67/Manuel_Alegre.jpg,,,12134836d,029799937,/m/03z8pc,Manuel Alegre,Manuel Alegre,n85084482,,,,,11950118X,,Мануэл Алегри,"Алегре, Мануэл",,,Manuel Alegre,,Manuel Alegre,,,,,,,,,,,,,Manuel Alegre,,,マヌエル・アレグリ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,068997655,,Manuel Alegre,Մանուել Ալեգրի,Մանուել Ալեգրի,Manuel Alegre,,,,,,,,,a5a2f174-a4da-4f74-afe2-5efafe80751b,,,,,,,,150575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manuel Alegre,,,,,,,,,,,,,,,,,,,,,,,,,,000008369,,,,,,,,,,,,,,,,,,,,,,poet,,,,,manuelalegre2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042,,,
Q7378729,Rui Rio,Rui Rio,Rui Rio,,Rui Rio,Rui Rio,Rui Rio,male,1957-08-06,,Rui,Rui Rio,Rui Rio,Rui Rio,Rui Rio,Rui Rio,,Rui Rio,Rui Rio,0000 0000 6942 6828,100104903,Rui Rio,,Rui Rio,,,,Rui Rio,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/f/fc/Rui_Rio.jpg,,,,,,,,,,,,,,,,,Rui Rio,Rui Rio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,economist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7404412,Francisco Salgado Zenha,Salgado Zenha,Salgado Zenha,,Francisco Salgado Zenha,Francisco Salgado Zenha,Francisco Salgado Zenha,male,1923-05-02,1993-11-01,Francisco,Francisco Salgado Zenha,Francisco Salgado Zenha,Francisco Salgado Zenha,Francisco Salgado Zenha,Francisco Salgado Zenha,,Francisco Salgado Zenha,Salgado Zenha,0000 0000 6746 3422,72883403,,,,,,,Francisco Salgado Zenha,,Category:Francisco Salgado Zenha,,,Francisco Salgado Zenha,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/0/05/Silo_da_Memoria_02.JPG,,,,103569545,,,,n86800888,,,,,,,,,,,,,,,,,,,,,,,,,,Francisco Salgado Zenha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00000014425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q743274,Carlos Galvão de Melo,Carlos Galvão de Melo,Carlos Galvão de Melo,,Carlos Galvão de Melo,Carlos Galvão de Melo,Carlos Galvão de Melo,male,1921-08-04,2008-03-20,Carlos,Carlos Galvão de Melo,Carlos Galvão de Melo,,,,,Carlos Galvão de Melo,Carlos Galvão de Melo,0000 0000 6651 171X,14894060,,,,,,,Carlos Galvão de Melo,,,,Carlos Galvão de Melo,,,Carlos Galvão de Melo,,,Carlos Galvão de Melo,,,,100776,,12672340g,,/m/0b73zb,,,n82202468,,,,,,,,,,,,,,,,,,,,,,,,,,Carlos Galvão de Melo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carlos Galvão de Melo,,103694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q745134,Mota Amaral,Mota Amaral,Mota Amaral,,Mota Amaral,Mota Amaral,João Bosco Mota Amaral,male,1943-04-15,,João,João Bosco Soares Mota Amaral,Mota Amaral,Mota Amaral,Mota Amaral,Mota Amaral,,Mota Amaral,João Bosco Mota Amaral,0000 0000 6766 9295,50937601,João Bosco Mota Amaral,,João Bosco Mota Amaral,,,,Mota Amaral,,Category:João Bosco Mota Amaral,,,,,Mota Amaral,,,,,,https://upload.wikimedia.org/wikipedia/commons/8/81/Helder_Antunes_e_João_Bosco_Mota_Amaral.jpg,,,,,/m/04q88mq,,,,João Bosco Soares da Mota Amaral,,,,,,,,,,,若昂·博斯科·莫塔·阿馬拉爾,,,,,,,,,,,,,,Mota Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,João Bosco Soares da Mota Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q75062,Maria Barroso,Maria Barroso,Maria Barroso,Maria Barroso,Maria Barroso,Maria Barroso,Maria Barroso,female,1925-05-02,2015-07-07,Maria,Maria Barroso,Maria Barroso,Maria Barroso,Maria Barroso,Maria Barroso,,Maria Barroso,Maria Barroso,0000 0000 7860 4956,54957648,,,,,,,María de Jesus Barroso Soares,María Barroso,,,Maria Barroso,Maria Barroso,,Maria Barroso,,María de Jesus Barroso Soares,,,,https://upload.wikimedia.org/wikipedia/commons/2/22/Maria_Barroso.2013.JPG,,,,,/m/04lv2c,Maria Barroso,Maria Barroso,n96041850,Maria Barroso,Maria Barroso,,,119420961,,Мария Баррозу,,,,Maria Barroso,瑪利亞·巴羅佐,,瑪利亞·巴羅佐,ماريا باروسو,,,Μαρία Μπαρόσο,,Maria Barroso,,,,,,Maria Barroso,,,,,,,,,,,,,,,,,,,,,,,,,,ماريا باروسو,,,,,,María Barroso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maria Barroso,,374235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maria Barroso,,,,nm0057817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7708651,Teófilo Carvalho dos Santos,Teófilo Carvalho dos Santos,Teófilo Carvalho dos Santos,,Teófilo Carvalho dos Santos,Teófilo Carvalho dos Santos,Teófilo Carvalho dos Santos,male,1906-09-04,1986,Teófilo,Teófilo Carvalho dos Santos,,,,,,,Teófilo Carvalho dos Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7916430,Vasco da Gama Fernandes,Vasco da Gama Fernandes,Vasco da Gama Fernandes,,Vasco da Gama Fernandes,Vasco da Gama Fernandes,Vasco da Gama Fernandes,male,1908-11-04,1991-09-09,Vasco,Vasco da Gama Fernandes,,,,,,Vasco da Gama Fernandes,Vasco da Gama Fernandes,0000 0000 6745 1659,58052271,,,,,,,Vasco da Gama Fernandes,,,,,,,,,,,,,,,,,092678882,,,,n85155040,,,,,,,,"Фернандиш, Васко да Гама",,,,,,,,,,,,,,,,,,Vasco da Gama Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7925828,Vítor Pereira Crespo,Victor Crespo,Victor Crespo,,Vítor Crespo,Vítor Pereira Crespo,Vítor Pereira Crespo,male,1932-12-02,2014-09-30,Victor,Vítor Pereira Crespo,,,,,,Victor Crespo,Victor Crespo,,31194286,Vítor Pereira Crespo,,Vítor Pereira Crespo,,,,Victor Crespo,,,,,,,Vítor Crespo,,,,,,,,,,,,,,,,,,,,,"Креспо, Витор","Крешпу, Витор Перейра",,,,,,,,,,,,,,,,,,Victor Crespo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Victor Crespo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8077028,Ângelo Correia,Ângelo Correia,Ângelo Correia,,Ângelo Correia,Ângelo Correia,Ângelo Correia,male,1945-07-18,,Ângelo,Ângelo Correia,Ângelo Correia,Ângelo Correia,Ângelo Correia,Ângelo Correia,,,Ângelo Correia,,316748072,,,,,,,Ângelo Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,engineer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8273290,Carlos Cardoso Lage,Carlos Cardoso Lage,Carlos Cardoso Lage,,Carlos Cardoso Lage,Carlos Cardoso Lage,Carlos Cardoso Lage,male,1944-11-21,,Carlos,Carlos Cardoso Lage,,,,,,,,,,Carlos Lage,Carlos Lage,Carlos Lage,Carlos Lage,2161,,Carlos Cardoso Lage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8273607,Carlos Candal,Carlos Candal,Carlos Candal,,Carlos Candal,Carlos Candal,Carlos Candal,male,1938-06-01,2009-06-18,Carlos,Carlos Candal,Carlos Candal,Carlos Candal,Carlos Candal,Carlos Candal,,,,,99679581,Carlos Candal,Carlos Candal,Carlos Candal,Carlos Candal,2272,,Carlos Candal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9144666,Alda Sousa,Alda Sousa,Alda Sousa,Alda Sousa,Alda Sousa,Alda Sousa,Alda Sousa,female,1953-08-04,,,Alda Sousa,Alda Sousa,Alda Sousa,Alda Sousa,Alda Sousa,,Alda Sousa,,,,Alda Sousa,Alda Sousa,Alda Sousa,,113487,,Alda Sousa,Alda Sousa,,,Alda Sousa,,,,,Alda Sousa,,,,,,,,,,Alda Sousa,,,Alda Sousa,Alda Sousa,Alda Sousa,,,,,,Alda Sousa,,Alda Sousa,,,,,,,,Alda Sousa,Alda Sousa,Alda Sousa,,,,Alda Sousa,Alda Sousa,,Alda Sousa,,,,,Alda Sousa,Alda Sousa,Alda Sousa,Alda Sousa,,,,Alda Sousa,,,,,Alda Sousa,,,Alda Sousa,Alda Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alda Sousa,Alda Sousa,Alda Sousa,,Alda Sousa,,,,,,,,,,Alda Sousa,,,Alda Sousa,Alda Sousa,Alda Sousa,Alda Sousa,Alda Sousa,Alda Sousa,Alda Sousa,Alda Sousa,Alda Sousa,Alda Sousa,Alda Sousa,Alda Sousa,Alda Sousa,Alda Sousa,Alda Sousa,Alda Sousa,Alda Sousa,Alda Sousa,Alda Sousa,Alda Sousa,Alda Sousa,Alda Sousa,Alda Sousa,Alda Sousa,Alda Sousa,Alda Sousa,Alda Sousa,Alda Sousa,Alda Sousa,Alda Sousa,Alda Sousa,Alda Sousa,Alda Sousa,Alda Sousa,Alda Sousa,Alda Sousa,Alda Sousa,Alda Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9158198,António Reis,António Reis,António Reis,,,António Reis,António Reis (professor),male,1948,,António,António Reis (professor),,,,,,António Reis,,,,António Reis,,António Reis,,,,António Reis,,,,,,,,,,,,,,,,,,,,,,António Reis,,,,,,,,,,António Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9180431,Bruno Dias,Bruno Dias,,Bruno Dias,,Bruno Dias,Bruno Dias,male,1976-10-19,,Bruno,Bruno Dias,,,,,,,,,,Bruno Dias,,Bruno Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9207629,Diogo Feio,Diogo Feio,Diogo Feio,,Diogo Feio,Diogo Feio,Diogo Feio,male,1970-10-06,,Diogo,Diogo Feio,Diogo Feio,Diogo Feio,Diogo Feio,Diogo Feio,,,,,306462310,Diogo Feio,,Diogo Feio,,96977,,Diogo Feio,,Category:Diogo Feio,,Diogo Feio,,,Diogo Feio,,,,,,"https://upload.wikimedia.org/wikipedia/commons/8/87/Feio,_Diogo-1526.jpg",,,,,,,,,,,,,,Feio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diogo Feio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q925136,Eduardo Ferro Rodrigues,Eduardo Ferro Rodrigues,Eduardo Ferro Rodrigues,,Eduardo Ferro Rodrigues,Eduardo Ferro Rodrigues,Eduardo Ferro Rodrigues,male,1949-11-03,,Eduardo,Eduardo Ferro Rodrigues,Eduardo Ferro Rodrigues,Eduardo Ferro Rodrigues,Eduardo Ferro Rodrigues,Eduardo Ferro Rodrigues,,Ferro Rodrigues,Eduardo Ferro Rodrigues,,262977231,Eduardo Ferro Rodrigues,,Eduardo Ferro Rodrigues,,,,Eduardo Ferro Rodrigues,Eduardo Ferro Rodrigues,Category:Eduardo Ferro Rodrigues,,Eduardo Ferro Rodrigues,Ferro Rodrigues,,Eduardo Ferro Rodrigues,,,,,,https://upload.wikimedia.org/wikipedia/commons/8/8f/Ferro_Rodrigues_2016.png,,,,08430345X,/m/03csf_,,,n84203532,Eduardo Ferro Rodrigues,,Eduardo Ferro Rodrigues,Eduardo Ferro Rodrigues,1017625239,,,,,,Eduardo Ferro Rodrigues,,,,,,,,,,,,,,Eduardo Ferro Rodrigues,Ferro Rodrigues,,,エドゥアルドゥ・フェール・ルドリゲシュ,,,,,,,,,,,,Eduardo Ferro Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,愛德華多·費羅·羅德里格斯,,爱德华多·费罗·罗德里格斯,,,,,,,00000024069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9259658,Filipe Lobo d'Ávila,Filipe Lobo d'Ávila,Filipe Lobo d'Ávila,,Filipe Lobo d'Ávila,Filipe Lobo d'Ávila,Filipe Lobo d'Ávila,male,1975-01-18,,Filipe,Filipe Lobo d'Ávila,Filipe Lobo d'Ávila,Filipe Lobo d'Ávila,Filipe Lobo d'Ávila,Filipe Lobo d'Ávila,,,,,,Filipe Lobo D' Ávila,,Filipe Lobo D' Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
