id,name__en,name,wikipedia__en,gender,original_wikiname,name__de,name__nl,name__fr,name__es,name__hu,wikipedia__de,image,birth_date,given_name,name__nb,name__da,name__nn,name__sv,name__sco,wikipedia__sco,name__fa,name__ru,family_name,identifier__ISNI,identifier__VIAF,name__zh_hant,name__zh_cn,name__ja,wikipedia__es,identifier__GND,identifier__LCAuth,identifier__SUDOC,identifier__hansard,wikipedia__commons,name__ro,wikipedia__fr,wikipedia__gd,identifier__freebase,identifier__FAST,name__pl,name__gd,name__cy,name__zh,name__id,name__br,name__he,name__la,name__mk,name__el,name__ca,name__eu,name__az,name__oc,name__fi,name__uk,name__ie,name__is,name__it,name__pt,name__yue,name__bar,name__fy,name__ko,name__eo,name__tr,name__ka,wikipedia__az,wikipedia__bar,wikipedia__br,wikipedia__ca,wikipedia__cy,wikipedia__da,wikipedia__el,wikipedia__eo,wikipedia__eu,wikipedia__fa,wikipedia__fi,wikipedia__fy,wikipedia__he,wikipedia__hu,wikipedia__id,wikipedia__ie,wikipedia__is,wikipedia__it,wikipedia__ja,wikipedia__ka,wikipedia__ko,wikipedia__la,wikipedia__nl,wikipedia__no,wikipedia__oc,wikipedia__pl,wikipedia__plwikiquote,wikipedia__pt,wikipedia__ru,wikipedia__simple,wikipedia__sv,wikipedia__tr,wikipedia__uk,wikipedia__zh_yue,wikipedia__zh,twitter,identifier__parliamentDOTuk,identifier__publicwhip,identifier__TWFY,identifier__bbc_democracy_live,facebook,death_date,name__fo,name__kl,website,identifier__IIAF,noble_title,name__en_gb,name__af,name__an,name__cs,name__gl,name__sh,name__bg,name__be,name__be_tarask,name__vi,name__ar,name__mg,wikipedia__af,wikipedia__an,wikipedia__ar,wikipedia__be_x_old,wikipedia__be,wikipedia__bg,wikipedia__cawikiquote,wikipedia__cs,wikipedia__enwikiquote,wikipedia__eowikinews,wikipedia__gl,wikipedia__mg,wikipedia__sh,wikipedia__vi,identifier__Munzinger,identifier__GNC,identifier__GTAA,name__ga,wikipedia__ga,name__nds,name__en_ca,name__de_ch,identifier__current_hansard,identifier__EuroparlMEP,wikipedia__ro,identifier__BNF,identifier__NTA,identifier__Oxforddnb,identifier__NPG,identifier__CANTIC,identifier__N6I,name__io,name__qu,wikipedia__io,wikipedia__qu,identifier__Britannica,identifier__NLA,identifier__SELIBR,identifier__NUKAT,identifier__journalisted,name__sr_el,name__sr_ec,name__sr,wikipedia__sr,wikipedia__et,name__et,name__ast,name__bm,name__co,name__de_at,name__frc,name__frp,name__fur,name__gsw,name__hr,name__ia,name__jam,name__kab,name__kg,name__lb,name__li,name__lij,name__lt,name__lv,name__min,name__ms,name__nap,name__nds_nl,name__nrm,name__pap,name__pcd,name__pms,name__prg,name__pt_br,name__rgn,name__rm,name__sc,name__scn,name__sk,name__sw,name__vec,name__vls,name__vmf,name__vo,name__wa,name__wo,name__zu,name__zh_hk,identifier__NNDB,name__zh_hans,name__zh_mo,name__zh_my,name__zh_sg,name__zh_tw,identifier__guardian_topic,wikipedia__enwikinews,occupation,identifier__wikitree,identifier__ne_se,name__ty,identifier__quora,identifier__snac,wikipedia__eml,name__eml,identifier__BBC_things,name__or,name__ext,identifier__google_knowledge,identifier__PACE,wikipedia__bewikiquote,name__sl,name__hy,identifier__BIBSYS,identifier__national_archives,honorific_prefix,wikipedia__nlwikinews,wikipedia__ms,identifier__LNB,wikipedia__enwikisource,wikipedia__te,identifier__rush,wikipedia__azb,name__te,name__kn,honorific_suffix,identifier__CONOR,identifier__BNE,name__azb,identifier__NLI,identifier__NLAtrove,wikipedia__ast,name__bn,identifier__NKC
Q24039791,Jamie Greene,Jamie Greene,Jamie Greene,male,Jamie Greene,,Jamie Greene,,,,,https://upload.wikimedia.org/wikipedia/commons/9/9b/JamieGreeneMSP.jpg,1980-03-19,Jamie,,,,,Jamie Greene,Jamie Greene,,,Greene,,,,,,,,,,,Category:Jamie Greene,,,Jamie Greene,,,,Jamie Greene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jamiegreeneUK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,Jamie Greene,,,,,,,,,,,,,,,,,,,,,,
Q24039795,Rona Mackay,Rona Mackay,Rona Mackay,female,Rona Mackay,,Rona Mackay,,,,,https://upload.wikimedia.org/wikipedia/commons/3/39/Rona_Mackay_MSP.jpg,,Rona,,,,,Rona Mackay,Rona Mackay,,,MacKay,,,,,,,,,,,,,,Rona Mackay,,,,Rona Mackay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RonaMackayMSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalist,,,,,,,,,,,,,,Rona Mackay,,,,,,,,,,,,,,,,,,,,,,
Q24039803,Maurice Golden,Maurice Golden,Maurice Golden,male,Maurice Golden,,Maurice Golden,,,,,https://upload.wikimedia.org/wikipedia/commons/1/12/MauriceGoldenMSP.jpg,1980-01-12,Maurice,,,,,Maurice Golden,Maurice Golden,,,Golden,,,,,,,,,,,,,,Maurice Golden,,,,Maurice Golden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgoldenmsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,Maurice Golden,,,,,,,,,,,,,,,,,,,,,,
Q24039804,Tom Arthur,Tom Arthur,Tom Arthur (Scottish politician),male,Tom Arthur (Scottish politician),,Tom Arthur,,,,,https://upload.wikimedia.org/wikipedia/commons/3/3f/Tom_Arthur.jpg,1985,Tom,,,,,Tom Arthur,Tom Arthur (Scots politeecian),,,Arthur,,,,,,,,,,,Category:Tom Arthur (politician born 1985),,,Tom Arthur,,,,Tom Arthur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThomasCArthur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,Tom Arthur,,,,,,,,,,,,,,,,,,,,,,
Q24039805,Maurice Corry,Maurice Corry,Maurice Corry,male,Maurice Corry,,Maurice Corry,,,,,https://upload.wikimedia.org/wikipedia/commons/6/68/MauriceCorryMSP.jpg,1950-06,Maurice,,,,,Maurice Corry,Maurice Corry,,,Corry,,,,,,,,,,,,,,Maurice Corry,,,,Maurice Corry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,Maurice Corry,,,,,,,,,,,,,,,,,,,,,,
Q24039896,Richard Leonard,Richard Leonard,Richard Leonard (Scottish politician),male,Richard Leonard (Scottish politician),,Richard Leonard,,,,,https://upload.wikimedia.org/wikipedia/commons/d/dd/RichardLeonardMSP.jpg,1962,Richard,,,,,Richard Leonard,Richard Leonard (Scots politeecian),,,Leonard,,,,,,,,,,,Category:Richard Leonard (Scottish politician),,,Richard Leonard,,,,Richard Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Richard Leonard,,,,,,LabourRichard,,,,,,,,,https://scottishlabour.org.uk/,,,,,,,,,,,,,ريتشارد ليونارد,,,,ريتشارد ليونارد (سياسي اسكتلندي),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,Richard Leonard,,,,,,,,,,,,,,,,,,,,,,
Q24039899,Monica Lennon,Monica Lennon,Monica Lennon,female,Monica Lennon,,Monica Lennon,,,,,,1981-01,Monica,,,,,,,,Моника Леннон,Lennon,,,,,,,,,,,,,,Monica Lennon,,,,Monica Lennon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MonicaLennon7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,Monica Lennon,,,,,,,,,,,,,,,,,,,,,,
Q24039900,Graham Simpson,Graham Simpson,Graham Simpson (Scottish politician),male,Graham Simpson (Scottish politician),,Graham Simpson,,,,,https://upload.wikimedia.org/wikipedia/commons/3/33/Graham_Simpson.jpg,,Graham,,,,,Graham Simpson,Graham Simpson (Scots politeecian),,,Simpson,,,,,,,,,,,,,,Graham Simpson,,,,Graham Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GrahamSMSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalist,,,,,,,,,,,,,,Graham Simpson,,,,,,,,,,,,,,,,,,,,,,
Q24039903,Alison Harris,Alison Harris,Alison Harris,female,Alison Harris,,Alison Harris,,,,,https://upload.wikimedia.org/wikipedia/commons/9/9d/AlisonHarrisMSP.jpg,1965-07-23,Alison,,,,,Alison Harris,Alison Harris,,,Harris,,,,,,,,,,,,,,Alison Harris,,,,Alison Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AlisonHarrisMSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,Alison Harris,,,,,,,,,,,,,,,,,,,,,,
Q24045406,Alex Cole-Hamilton,Alex Cole-Hamilton,Alex Cole-Hamilton,male,Alex Cole-Hamilton,,Alex Cole-Hamilton,,,,,https://upload.wikimedia.org/wikipedia/commons/9/98/AlexCole-HamiltonMSP.jpg,1977-07-22,Alex,,,,,Alex Cole-Hamilton,Alex Cole-Hamilton,,,,,,,,アレックス・コール＝ハミルトン,,,,,,Category:Alex Cole-Hamilton,,,Alex Cole-Hamilton,,,,Alex Cole-Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,agcolehamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,Alex Cole-Hamilton,,,,,,,,,,,,,,,,,,,,,,
Q24052665,Ben Macpherson,Ben Macpherson,Ben Macpherson (politician),male,Ben Macpherson (politician),,Ben Macpherson,,,,,https://upload.wikimedia.org/wikipedia/commons/f/fa/BenMacphersonMSP-May2016.jpg,,Ben,,,,,Ben Macpherson,Ben Macpherson (politeecian),,,Macpherson,,,,,ベン・マクファーソン,,,,,,,,,Ben Macpherson,,,,Ben Macpherson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BenMacpherson,,,,,,,,,,,,,,,,,,,,,,بن ماكفيرسن,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24052667,Ash Denham,Ash Denham,Ash Denham,female,Ash Denham,,Ash Denham,,,,,https://upload.wikimedia.org/wikipedia/commons/c/c0/AshDenhamMSP-May2016.jpg,1974-03-08,Ash,,,,,Ash Denham,Ash Denham,,,Denham,,,,,アッシュ・デナム,,,,,,,,,Ash Denham,,,,Ash Denham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ashtenRD,,,,,,,,,https://ashdenham.scot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,/g/11cn6d_8sg,,,,,,,,,,,,,,,,,,,,,,,,,
Q24052668,Fulton MacGregor,Fulton MacGregor,Fulton MacGregor,male,Fulton MacGregor,,Fulton MacGregor,,,,,,,,,,,,Fulton MacGregor,Fulton MacGregor,,,MacGregor,,,,,,,,,,,,,,Fulton MacGregor,,,,Fulton MacGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fultonsnp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24052669,Daniel Johnson,Daniel Johnson,Daniel Johnson (Scottish politician),male,Daniel Johnson (Scottish politician),,Daniel Johnson,,,,,https://upload.wikimedia.org/wikipedia/commons/0/0f/David_Johnson_MSP.jpg,,Daniel,,,,,,,,,Johnson,,,,,ダニエル・ジョンソン,,,,,,,,,Daniel Johnson,,,,Daniel Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DJohnsonMSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ড্যানিয়েল জনসন,
Q24052670,Ivan McKee,Ivan McKee,Ivan McKee,male,Ivan McKee,,Ivan McKee,,,,,https://upload.wikimedia.org/wikipedia/commons/3/3d/IvanMcKeeMSP-May2016.jpg,1963-09,Ivan,,,,,Ivan McKee,Ivan McKee,,,McKee,,,,,,,,,,,,,,Ivan McKee,,,,Ivan McKee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ivan_McKee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24052671,Annie Wells,Annie Wells,Annie Wells (politician),female,Annie Wells (politician),,Annie Wells,,,,,https://upload.wikimedia.org/wikipedia/commons/9/9e/AnnieWellsMSP.jpg,1972-02-24,Annie,,,,,Annie Wells,Annie Wells (politeecian),,,Wells,,,,,,,,,,,Category:Annie Wells,,,Annie Wells,,,,Annie Wells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AnnieWellsMSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24052672,Miles Briggs,Miles Briggs,Miles Briggs,male,Miles Briggs,,Miles Briggs,,,,,https://upload.wikimedia.org/wikipedia/commons/8/88/Miles_Briggs.jpg,1983-03-30,Miles,,,,,Miles Briggs,Miles Briggs,,,Briggs,,,,,,,,,,,,,,Miles Briggs,,,,Miles Briggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MilesBriggsMSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24052673,Donald Cameron,Donald Cameron,Donald Cameron (Scottish politician),male,Donald Cameron (Scottish politician),,Donald Cameron,,,,,https://upload.wikimedia.org/wikipedia/commons/d/d5/Donald_cameron_msp_wiki2.jpg,1976-11-26,Donald,,,,,Donald Cameron,Donald Cameron (Scots politeecian),,,Cameron,,,,,,,,,,,,,,Dòmhnall Camshron,,,,Dòmhnall Camshron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DAJCameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24052675,Peter Chapman,Peter Chapman,Peter Chapman (politician),male,Peter Chapman (politician),,Peter Chapman,,,,,https://upload.wikimedia.org/wikipedia/commons/f/f4/Peter_Chapman.jpg,1950-05-13,Peter,,,,,Peter Chapman,Peter Chapman (politeecian),,,Chapman,,,,,,,,,,,,,,Peter Chapman,,,,Peter Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PeterChapmanMSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24052676,Liam Kerr,Liam Kerr,Liam Kerr,male,Liam Kerr,,Liam Kerr,,,,,,1975-01-23,Liam,,,,,Liam Kerr,Liam Kerr,,,Kerr,,,,,,,,,,,,,,Liam Kerr,,,,Liam Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,liamkerrMSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24052677,Jeremy Balfour,Jeremy Balfour,Jeremy Balfour,male,Jeremy Balfour,,Jeremy Balfour,,,,,https://upload.wikimedia.org/wikipedia/commons/c/c4/Jeremy_Balfour_MSP.jpg,1967-03-11,Jeremy,,,,,Jeremy Balfour,Jeremy Balfour,,,Balfour,,,,,,,,,,,,,,Jeremy Balfour,,,,Jeremy Balfour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JBalfourMSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24052679,Dean Lockhart,Dean Lockhart,Dean Lockhart,male,Dean Lockhart,,Dean Lockhart,,,,,https://upload.wikimedia.org/wikipedia/commons/b/b5/DeanLockhartMSP.jpg,,Dean,,,,,Dean Lockhart,Dean Lockhart,,,Lockhart,,,,,,,,,,,,,,Dean Lockhart,,,,Dean Lockhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DeanLockhartMSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24052680,Alexander Stewart,Alexander Stewart,Alexander Stewart (MSP),male,Alexander Stewart (MSP),,Alexander Stewart,,,,,,,Alexander,,,,,Alexander Stewart,Alexander Stewart (MSP),,,Stewart,,,,,,,,,,,,,,Alexander Stewart,,,,Alexander Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2439870,Michael McMahon,Michael McMahon,Michael McMahon (Scottish politician),male,Michael McMahon (Scottish politician),Michael McMahon,Michael McMahon,Michael McMahon,Michael McMahon,Michael McMahon,"Michael McMahon (Politiker, 1961)",https://upload.wikimedia.org/wikipedia/commons/b/bf/MichaelMcMahon5715448629_0404153e04_o.jpg,1961-09-18,Michael,,,,,,,,,McMahon,,39160716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,Michael McMahon,,,,,,,,,,,,,,,,,,,,,,
Q252566,Ian McKee,Ian McKee,Ian McKee,male,Ian McKee,Ian McKee,Ian McKee,Ian McKee,Ian McKee,Ian McKee,Ian McKee,,1940-04-02,Ian,Ian McKee,Ian McKee,Ian McKee,Ian McKee,,,,,McKee,,,,,イアン・マッキー,,,,,,,,,,/m/02r4wx7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.scottish.parliament.uk/msps/26621.aspx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,Ian McKee,,,F235707,,,,,,,,,,,,,,,,,,,
Q2581473,Willie Rennie,Willie Rennie,Willie Rennie,male,Willie Rennie,Willie Rennie,Willie Rennie,Willie Rennie,Willie Rennie,Willie Rennie,Willie Rennie,https://upload.wikimedia.org/wikipedia/commons/8/87/WillieRennieMSP20110510.JPG,1967-09-27,Willie,,,,Willie Rennie,Willie Rennie,Willie Rennie,,,,,,,,,,,,,,Category:Willie Rennie,,,Willie Rennie,/m/0b7c6y,,,Willie Rennie,,威利·雷尼,,,,,,,,,,,,,,,Willie Rennie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Willie Rennie,,,,,,willie_rennie,Commons/member/1600,Willie_Rennie,willie_rennie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,60c0152f-2460-494b-a759-4da4ae2267d6,,,,,,Willie Rennie,,,,,,,,,,,,,,,,,,,,,,
Q263166,Ben Wallace,Ben Wallace,Ben Wallace (politician),male,Ben Wallace (politician),Ben Wallace,Ben Wallace,Ben Wallace,Ben Wallace,Ben Wallace,Ben Wallace (Politiker),https://upload.wikimedia.org/wikipedia/commons/8/86/Official_portrait_of_Mr_Ben_Wallace_crop_2.jpg,1970-05-15,Ben,,,,Ben Wallace,,,بن والاس,,Wallace,,,,,ベン・ウォレス,,,,,mr-ben-wallace,Category:Ben Wallace (politician),,Ben Wallace (homme politique),,/m/062l2q,,,,,本·華萊士,,,,,,,,,,,,,,,Ben Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,本·華萊士 (英國政治人物),BWallaceMP,commons/mr-ben-wallace/1539,Ben_Wallace,ben_wallace,35379,benwallaceWPN,,,,http://www.benwallacemp.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,Ben Wallace,,,,The Right Honourable,,,,,,9526,,,,,,,,,,,,
Q2641395,Alex Johnstone,Alex Johnstone,Alex Johnstone,male,Alex Johnstone,Alex Johnstone,Alex Johnstone,Alex Johnstone,Alex Johnstone,Alex Johnstone,Alex Johnstone,https://upload.wikimedia.org/wikipedia/commons/a/a4/AlexJohnstoneMSP20110509.JPG,1961-07-31,Alex,,,,,,,,,Johnstone,,,,,,,,,,,Category:Alex Johnstone,,,Alex Johnstone,,,,Alex Johnstone,,,,,,,,,,,,,,,,,Alex Johnstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,Alex Johnstone,,,,,,,,,,,,,,,,,,,,,,
